video_name,duration,fps,keyframes,keyframes(frames),struggle,struggle(frames),participantID,subactivityID,attemptID,struggle_durations,total_struggle_duration,struggle_proportions
03_01_03,121.2,50,"[75.682, 76.554, 77.696, 78.797, 79.78, 80.858, 81.954, 83.235, 84.29, 85.835, 87.578, 88.761, 89.761, 91.049, 92.554, 93.546, 95.058, 96.396, 97.682, 98.866, 101.946, 100.354, 102.945, 104.289]","[3784, 3828, 3885, 3940, 3989, 4043, 4098, 4162, 4214, 4292, 4379, 4438, 4488, 4552, 4628, 4677, 4753, 4820, 4884, 4943, 5097, 5018, 5147, 5214]","[[75.672, 105.29392]]","[[3784, 5265]]",03,01,03,[29.621920000000003],29.621920000000003,0.24
03_01_04,111.2,50,"[49.436, 50.579, 52.1, 53.379, 54.587, 70.404, 71.044, 72.403, 73.515, 74.814, 76.235, 77.524, 78.692, 80.136, 96.241, 94.922, 93.438, 97.571, 98.906, 100.391, 101.943, 103.265, 104.767, 106.054]","[2472, 2529, 2605, 2669, 2729, 3520, 3552, 3620, 3676, 3741, 3812, 3876, 3935, 4007, 4812, 4746, 4672, 4879, 4945, 5020, 5097, 5163, 5238, 5303]","[[49.295, 55.56476], [70.195, 81.22214], [93.269, 107.06589]]","[[2465, 2778], [3510, 4061], [4663, 5353]]",03,01,04,"[6.269759999999998, 11.027140000000003, 13.79688999999999]",31.09378999999999,0.28
03_01_05,109.2,50,"[81.401, 82.762, 83.623, 84.755, 85.85, 86.778, 88.002, 88.445, 89.488, 90.882, 91.896, 96.899, 97.289, 97.655, 98.512, 99.489, 100.41, 101.578, 102.391, 103.391, 56.256, 56.743, 57.64, 58.239, 58.966, 59.864, 60.955, 61.903, 62.849, 63.528]","[4070, 4138, 4181, 4238, 4292, 4339, 4400, 4422, 4474, 4544, 4595, 4845, 4864, 4883, 4926, 4974, 5020, 5079, 5120, 5170, 2813, 2837, 2882, 2912, 2948, 2993, 3048, 3095, 3142, 3176]","[[56.14673, 64.53959], [81.39673, 92.96816], [96.781, 104.43244]]","[[2807, 3227], [4070, 4648], [4839, 5222]]",03,01,05,"[8.392860000000006, 11.571429999999992, 7.651439999999994]",27.615729999999992,0.25
04_01_01,76.84,50,"[18.674, 19.008, 20.142, 25.16, 25.849, 33.825, 34.28, 34.631, 36.776, 39.378, 40.145, 40.976, 42.119, 42.992, 44.559, 45.697, 46.719, 47.72, 49.144, 50.239, 51.056, 53.641]","[934, 950, 1007, 1258, 1292, 1691, 1714, 1732, 1839, 1969, 2007, 2049, 2106, 2150, 2228, 2285, 2336, 2386, 2457, 2512, 2553, 2682]","[[17.37694, 21.12694], [24.18051, 26.89479], [32.80551, 54.64479]]","[[869, 1056], [1209, 1345], [1640, 2732]]",04,01,01,"[3.75, 2.7142799999999987, 21.839280000000002]",28.30356,0.37
04_01_02,62.92,50,"[27.825, 28.921, 30.305, 31.497, 32.664, 33.791, 34.784, 36.055, 37.256, 38.4, 39.493, 40.682, 41.95, 43.185, 44.513, 45.689, 46.737]","[1391, 1446, 1515, 1575, 1633, 1690, 1739, 1803, 1863, 1920, 1975, 2034, 2098, 2159, 2226, 2284, 2337]","[[27.667, 47.8253]]","[[1383, 2391]]",04,01,02,[20.158299999999997],20.158299999999997,0.32
04_01_03,62.66,50,"[34.66, 35.044, 36.123, 37.284, 38.468, 39.724]","[1733, 1752, 1806, 1864, 1923, 1986]","[[34.625, 40.78079]]","[[1731, 2039]]",04,01,03,[6.155790000000003],6.155790000000003,0.1
04_01_04,71.24,50,"[30.92, 29.564, 32.05, 33.291, 34.435, 35.869, 37.285, 38.444, 40.021, 41.299, 42.844, 45.533, 44.29, 47.132, 48.563]","[1546, 1478, 1602, 1665, 1722, 1793, 1864, 1922, 2001, 2065, 2142, 2277, 2214, 2357, 2428]","[[29.50387, 49.61101]]","[[1475, 2481]]",04,01,04,[20.10714],20.10714,0.28
04_01_05,53.2,50,"[31.269, 32.019, 33.14, 33.982, 34.788, 35.381, 36.157]","[1563, 1601, 1657, 1699, 1739, 1769, 1808]","[[31.237, 37.16155]]","[[1562, 1858]]",04,01,05,[5.92455],5.92455,0.11
05_01_01,124.06,50,"[20.78, 21.017, 21.413, 22.324, 25.149, 26.059, 27.683, 29.241, 30.809, 49.299, 50.075, 50.514, 51.26, 54.125, 54.985, 56.644, 57.914, 62.747, 63.021, 63.788, 64.788, 66.265, 67.5, 69.179, 78.795, 79.101, 79.715, 80.675, 82.275, 83.692, 87.017, 88.283, 95.107, 96.706, 98.172, 99.571, 103.195, 105.844, 110.115, 110.489, 111.226, 112.484, 113.563, 114.929, 116.099]","[1039, 1051, 1071, 1116, 1257, 1303, 1384, 1462, 1540, 2465, 2504, 2526, 2563, 2706, 2749, 2832, 2896, 3137, 3151, 3189, 3239, 3313, 3375, 3459, 3940, 3955, 3986, 4034, 4114, 4185, 4351, 4414, 4755, 4835, 4909, 4979, 5160, 5292, 5506, 5524, 5561, 5624, 5678, 5746, 5805]","[[19.244, 31.85642], [49.183, 70.16968], [78.416, 89.29618], [95.183, 106.75542], [110.063, 117.25677]]","[[962, 1593], [2459, 3508], [3921, 4465], [4759, 5338], [5503, 5863]]",05,01,01,"[12.61242, 20.98668, 10.88018000000001, 11.572419999999994, 7.193770000000001]",63.245470000000005,0.51
05_01_02,65.18,50,[],[],[],[],05,01,02,[],0.0,0.0
05_01_03,52.6,50,[],[],[],[],05,01,03,[],0.0,0.0
05_01_04,72.04,50,"[53.348, 54.682, 56.112, 57.36, 58.608, 60.062, 61.234, 62.327, 63.6]","[2667, 2734, 2806, 2868, 2930, 3003, 3062, 3116, 3180]","[[53.31476, 64.56476]]","[[2666, 3228]]",05,01,04,[11.250000000000007],11.250000000000007,0.16
05_01_05,59.32,50,[],[],[],[],05,01,05,[],0.0,0.0
06_01_01,117.88,50,"[28.094, 28.837, 29.379, 30.621, 31.732, 34.55, 36.195, 37.381, 38.962, 45.669, 46.165, 46.645, 47.533, 48.679, 49.684, 50.874, 52.205, 53.556, 54.916, 56.306, 58.006, 59.237, 60.669, 62.077, 63.397, 65.034, 66.451, 68.018, 69.242, 70.722, 72.339, 73.717, 75.158, 76.526, 77.547, 78.603, 79.716, 80.827, 81.851, 83.125, 84.274, 85.885, 87.612, 89.124, 90.909, 93.325, 95.364, 97.3, 98.725, 102.986]","[1405, 1442, 1469, 1531, 1587, 1727, 1810, 1869, 1948, 2283, 2308, 2332, 2377, 2434, 2484, 2544, 2610, 2678, 2746, 2815, 2900, 2962, 3033, 3104, 3170, 3252, 3323, 3401, 3462, 3536, 3617, 3686, 3758, 3826, 3877, 3930, 3986, 4041, 4093, 4156, 4214, 4294, 4381, 4456, 4545, 4666, 4768, 4865, 4936, 5149]","[[27.654, 40.00301], [45.427, 104.06927]]","[[1383, 2000], [2271, 5203]]",06,01,01,"[12.349010000000003, 58.64227]",70.99128,0.6
06_01_02,53.3,50,"[25.327, 26.409, 27.577, 28.753, 30.137]","[1266, 1320, 1379, 1438, 1507]","[[25.296, 31.14809]]","[[1265, 1557]]",06,01,02,[5.8520900000000005],5.8520900000000005,0.11
06_01_03,57.52,50,"[38.038, 39.047, 36.726, 40.238, 35.636]","[1902, 1952, 1836, 2012, 1782]","[[35.606, 41.25226]]","[[1780, 2063]]",06,01,03,[5.646259999999998],5.646259999999998,0.1
06_01_04,54.3,50,[],[],[],[],06,01,04,[],0.0,0.0
06_01_05,51.12,50,[],[],[],[],06,01,05,[],0.0,0.0
07_01_01,171.38,50,"[24.491, 24.768, 26.074, 26.65, 27.419, 28.54, 23.163, 29.984, 31.689, 37.023, 39.646, 42.534, 57.959, 58.382, 58.663, 59.28, 60.053, 61.479, 63.375, 65.888, 66.446, 67.343, 68.279, 69.719, 71.021, 72.544, 73.653, 75.143, 77.044, 81.365, 89.58, 89.901, 91.145, 100.557, 100.887, 101.831, 102.808, 104.517, 108.551, 109.703, 111.302, 112.631, 113.926, 116.782, 118.06, 120.766, 123.935, 125.685, 128.062, 128.999, 131.103, 131.822, 133.687, 134.878, 135.966, 137.382, 138.711, 142.006, 142.966, 144.847, 152.006, 152.236, 152.486, 152.966, 153.727, 154.421]","[1225, 1238, 1304, 1332, 1371, 1427, 1158, 1499, 1584, 1851, 1982, 2127, 2898, 2919, 2933, 2964, 3003, 3074, 3169, 3294, 3322, 3367, 3414, 3486, 3551, 3627, 3683, 3757, 3852, 4068, 4479, 4495, 4557, 5028, 5044, 5092, 5140, 5226, 5428, 5485, 5565, 5632, 5696, 5839, 5903, 6038, 6197, 6284, 6403, 6450, 6555, 6591, 6684, 6744, 6798, 6869, 6936, 7100, 7148, 7242, 7600, 7612, 7624, 7648, 7686, 7721]","[[23.08634, 155.38855]]","[[1154, 7769]]",07,01,01,[132.30221],132.30221,0.77
07_01_02,57.14,50,[],[],[],[],07,01,02,[],0.0,0.0
07_01_03,63.1,50,"[34.402, 35.933, 37.261, 38.607, 39.901, 41.179]","[1720, 1797, 1863, 1930, 1995, 2059]","[[34.33634, 42.16968]]","[[1717, 2108]]",07,01,03,[7.83334],7.83334,0.12
07_01_04,44.5,50,[],[],[],[],07,01,04,[],0.0,0.0
07_01_05,40.04,50,[],[],[],[],07,01,05,[],0.0,0.0
08_01_01,83.06,50,"[14.56, 14.884, 15.47, 16.238, 16.988, 17.998, 18.87, 20.828, 22.11, 23.255, 37.678, 37.996, 38.604, 39.462, 40.982, 41.718, 44.364, 45.379, 46.406, 47.438, 49.654, 50.515, 52.158, 52.894, 67.67, 67.894, 68.399, 69.19, 70.774, 73.171]","[728, 744, 774, 812, 849, 900, 944, 1041, 1106, 1163, 1884, 1900, 1930, 1973, 2049, 2086, 2218, 2269, 2320, 2372, 2483, 2526, 2608, 2645, 3384, 3395, 3420, 3460, 3539, 3659]","[[13.814, 24.3253], [37.318, 54.03959], [65.87839, 74.19089]]","[[691, 1216], [1866, 2702], [3294, 3710]]",08,01,01,"[10.511299999999999, 16.72159, 8.3125]",35.54539,0.43
08_01_02,57.96,50,"[29.017, 30.266, 31.857, 33.319, 35.257, 36.714, 50.079, 51.183, 52.446]","[1451, 1513, 1593, 1666, 1763, 1836, 2504, 2559, 2622]","[[28.911, 37.75301], [49.91968, 53.47523]]","[[1446, 1888], [2496, 2674]]",08,01,02,"[8.842010000000002, 3.5555500000000038]",12.397560000000006,0.21
08_01_03,47.3,50,[],[],[],[],08,01,03,[],0.0,0.0
08_01_04,45.46,50,"[12.258, 13.871, 15.408, 16.54, 17.767, 19.079, 20.079, 21.272, 22.567]","[613, 694, 770, 827, 888, 954, 1004, 1064, 1128]","[[12.212, 23.55857]]","[[611, 1178]]",08,01,04,[11.34657],11.34657,0.25
08_01_05,34.08,50,[],[],[],[],08,01,05,[],0.0,0.0
09_01_01,125.28,50,"[33.438, 34.044, 34.98, 42.446, 42.752, 43.575, 44.228, 45.022, 45.991, 46.878, 48.041, 49.462, 50.844, 52.028, 53.222, 54.174, 55.374, 56.534, 57.75, 58.901, 60.14, 61.262, 62.414, 63.446, 64.526, 65.655, 66.702, 67.934, 69.055, 70.198, 71.527, 72.725, 74.078, 77.83, 78.855, 80.198, 83.175, 96.83, 97.294, 97.964, 99.252, 100.792]","[1672, 1702, 1749, 2122, 2138, 2179, 2211, 2251, 2300, 2344, 2402, 2473, 2542, 2601, 2661, 2709, 2769, 2827, 2888, 2945, 3007, 3063, 3121, 3172, 3226, 3283, 3335, 3397, 3453, 3510, 3576, 3636, 3704, 3892, 3943, 4010, 4159, 4842, 4865, 4898, 4963, 5040]","[[32.272, 36.02771], [41.903, 84.13177], [95.33785, 101.96285]]","[[1614, 1801], [2095, 4207], [4767, 5098]]",09,01,01,"[3.7557100000000005, 42.228770000000004, 6.625]",52.609480000000005,0.42
09_01_02,71.84,50,[],[],[],[],09,01,02,[],0.0,0.0
09_01_03,69.96,50,"[54.314, 55.363, 56.675, 57.954, 59.147, 60.549, 62.014, 53.417]","[2716, 2768, 2834, 2898, 2957, 3027, 3101, 2671]","[[53.39809, 63.06476]]","[[2670, 3153]]",09,01,03,[9.666669999999996],9.666669999999996,0.14
09_01_04,60.02,50,[],[],[],[],09,01,04,[],0.0,0.0
09_01_05,56.12,50,[],[],[],[],09,01,05,[],0.0,0.0
10_01_01,199.14,50,"[21.57, 22.145, 23.754, 24.849, 25.842, 48.215, 49.273, 50.041, 50.905, 51.602, 52.77, 53.897, 55.248, 63.009, 64.72, 65.961, 67.663, 68.955, 81.274, 82.073, 83.218, 84.913, 86.403, 88.506, 89.809, 101.495, 102.018, 103.087, 105.015, 106.383, 107.207, 108.15, 109.35, 110.712, 112.079, 113.407, 114.767, 115.886, 116.743, 117.775, 118.887, 121.12, 122.247, 123.007, 124.024, 125.151, 126.278, 127.976, 128.991, 130.054, 131.086, 132.145, 133.353, 134.489, 135.497, 136.497, 137.681, 138.913, 141.927, 142.871, 143.831, 145.217, 153.641, 153.986, 154.672, 155.522, 156.895, 158.254]","[1078, 1107, 1188, 1242, 1292, 2411, 2464, 2502, 2545, 2580, 2638, 2695, 2762, 3150, 3236, 3298, 3383, 3448, 4064, 4104, 4161, 4246, 4320, 4425, 4490, 5075, 5101, 5154, 5251, 5319, 5360, 5408, 5468, 5536, 5604, 5670, 5738, 5794, 5837, 5889, 5944, 6056, 6112, 6150, 6201, 6258, 6314, 6399, 6450, 6503, 6554, 6607, 6668, 6724, 6775, 6825, 6884, 6946, 7096, 7144, 7192, 7261, 7682, 7699, 7734, 7776, 7845, 7913]","[[19.50903, 26.91968], [48.03959, 56.3253], [62.68244, 70.00387], [80.932, 90.89673], [101.004, 146.38177], [153.194, 159.50677]]","[[975, 1346], [2402, 2816], [3134, 3500], [4047, 4545], [5050, 7319], [7660, 7975]]",10,01,01,"[7.41065, 8.285710000000002, 7.3214300000000065, 9.964730000000003, 45.377769999999984, 6.31277]",84.67305999999999,0.43
10_01_02,117.78,50,"[16.034, 17.172, 18.429, 19.805, 20.988, 22.508, 24.209, 25.623, 26.913, 28.426, 29.745, 30.851, 32.074, 33.445, 34.572, 35.804, 37.09, 38.403, 39.66, 41.028, 42.284, 43.668, 44.939, 46.29, 65.576, 67.463, 68.438, 70.124, 71.582, 75.797, 73.024, 74.598, 77.114, 78.227, 79.706, 80.873, 82.092, 83.287, 84.314, 85.425, 86.587, 87.858]","[802, 859, 921, 990, 1049, 1125, 1210, 1281, 1346, 1421, 1487, 1543, 1604, 1672, 1729, 1790, 1855, 1920, 1983, 2051, 2114, 2183, 2247, 2314, 3279, 3373, 3422, 3506, 3579, 3790, 3651, 3730, 3856, 3911, 3985, 4044, 4105, 4164, 4216, 4271, 4329, 4393]","[[15.895, 47.36101], [65.545, 88.9257]]","[[795, 2368], [3277, 4446]]",10,01,02,"[31.46601, 23.380700000000004]",54.84671,0.47
10_01_03,105.84,50,"[45.543, 46.298, 47.849, 49.05, 50.37, 44.621, 56.105, 57.633, 58.608, 59.786, 61.166, 70.224, 71.416, 72.495, 73.912, 75.456, 76.55, 77.829, 42.824]","[2277, 2315, 2392, 2452, 2518, 2231, 2805, 2882, 2930, 2989, 3058, 3511, 3571, 3625, 3696, 3773, 3828, 3891, 2141]","[[42.72523, 51.33634], [56.087, 62.16968], [70.127, 78.86412]]","[[2136, 2567], [2804, 3108], [3506, 3943]]",10,01,03,"[8.611109999999996, 6.082679999999996, 8.737120000000004]",23.430909999999997,0.22
10_01_04,88.68,50,"[48.95, 50.088, 51.282, 56.291, 57.329, 58.632, 60.211, 54.746, 47.53, 52.761]","[2448, 2504, 2564, 2815, 2866, 2932, 3011, 2737, 2376, 2638]","[[47.519, 61.18976]]","[[2376, 3059]]",10,01,04,[13.670760000000001],13.670760000000001,0.15
10_01_05,84.82,50,[],[],[],[],10,01,05,[],0.0,0.0
11_01_01,173.14,50,"[39.892, 40.363, 41.076, 42.293, 50.101, 50.939, 51.739, 52.605, 53.499, 54.73, 55.635, 56.786, 58.178, 59.061, 59.89, 61.171, 62.243, 63.043, 64.083, 65.149, 66.068, 67.162, 68.595, 69.843, 70.555, 71.427, 72.427, 73.395, 74.619, 75.77, 76.747, 78.275, 88.715, 89.843, 90.562, 92.195, 93.235, 94.235, 95.386, 99.026, 100.003, 101.122, 102.466, 103.956, 105.34, 106.259, 108.083, 109.53, 110.306, 111.331, 112.243, 113.403, 114.395, 115.554, 116.738, 117.93, 129.25, 129.98, 130.858, 132.226, 136.314, 136.73, 137.514, 138.259, 139.418, 140.21, 141.331, 142.21, 143.403, 144.498, 159.89, 160.154, 160.362, 160.89, 162.114]","[1995, 2018, 2054, 2115, 2505, 2547, 2587, 2630, 2675, 2736, 2782, 2839, 2909, 2953, 2994, 3059, 3112, 3152, 3204, 3257, 3303, 3358, 3430, 3492, 3528, 3571, 3621, 3670, 3731, 3788, 3837, 3914, 4436, 4492, 4528, 4610, 4662, 4712, 4769, 4951, 5000, 5056, 5123, 5198, 5267, 5313, 5404, 5476, 5515, 5567, 5612, 5670, 5720, 5778, 5837, 5896, 6462, 6499, 6543, 6611, 6816, 6836, 6876, 6913, 6971, 7010, 7067, 7110, 7170, 7225, 7994, 8008, 8018, 8044, 8106]","[[39.21, 44.00301], [49.251, 79.36412], [88.435, 119.07771], [128.772, 145.59337], [158.03464, 163.28464]]","[[1960, 2200], [2463, 3968], [4422, 5954], [6439, 7280], [7902, 8164]]",11,01,01,"[4.793010000000002, 30.113120000000002, 30.642709999999994, 16.82137, 5.25]",87.62021,0.51
11_01_02,119.38,50,"[13.968, 15.37, 16.922, 18.265, 19.759, 21.149, 23.587, 25.581, 22.325, 26.937, 28.367, 29.838, 31.632, 33.051, 34.243, 35.715, 36.752, 38.042, 39.088, 40.072, 41.196, 50.484, 51.655, 52.851, 54.49, 55.833, 57.33, 58.901, 60.126, 61.555, 62.919, 64.202, 65.246, 66.354, 67.681, 68.984, 70.298, 71.543, 42.689, 44.45, 46.144, 47.385, 48.698]","[698, 768, 846, 913, 988, 1057, 1179, 1279, 1116, 1347, 1418, 1492, 1582, 1653, 1712, 1786, 1838, 1902, 1954, 2004, 2060, 2524, 2583, 2643, 2724, 2792, 2866, 2945, 3006, 3078, 3146, 3210, 3262, 3318, 3384, 3449, 3515, 3577, 2134, 2222, 2307, 2369, 2435]","[[13.87952, 72.63177]]","[[694, 3632]]",11,01,02,[58.752250000000004],58.752250000000004,0.49
11_01_03,66.8,50,[],[],[],[],11,01,03,[],0.0,0.0
11_01_04,49.08,50,[],[],[],[],11,01,04,[],0.0,0.0
11_01_05,50.8,50,[],[],[],[],11,01,05,[],0.0,0.0
12_01_01,260.02,50,"[31.383, 31.91, 32.613, 36.991, 38.023, 38.748, 40.428, 41.981, 43.063, 44.565, 45.788, 47.416, 48.831, 50.262, 51.719, 53.428, 57.03, 58.382, 59.583, 61.071, 62.292, 63.935, 64.876, 65.814, 66.895, 67.972, 72.486, 72.959, 81.652, 82.022, 82.782, 83.823, 84.828, 85.878, 96.263, 97.222, 98.254, 99.455, 100.574, 101.837, 102.998, 104.134, 105.159, 106.318, 107.591, 108.8, 109.799, 110.847, 112.47, 113.957, 115.22, 117.51, 119.103, 120.327, 121.534, 124.446, 126.534, 127.748, 128.82, 131.638, 132.19, 133.206, 134.122, 135.582, 136.894, 138.236, 139.607, 140.774, 142.236, 143.469, 144.436, 145.638, 146.51, 147.47, 148.54, 150.798, 152.223, 153.374, 155.012, 156.246, 157.422, 158.43, 159.916, 161.004, 161.998, 163.278, 164.518, 165.75, 167.214, 168.237, 169.404, 170.572, 177.229, 177.996, 179.126, 181.62, 182.541, 183.557, 186.615, 187.55, 211.724, 212.005, 212.59, 213.198, 213.892, 214.805, 215.605, 216.341, 217.077, 217.909, 218.982, 220.166, 221.363, 222.846, 224.029, 224.863, 225.711, 227.437, 228.651, 229.926, 199.528, 200.918, 202.154, 203.345, 204.324, 206.412, 209.113]","[1569, 1596, 1631, 1850, 1901, 1937, 2021, 2099, 2153, 2228, 2289, 2371, 2442, 2513, 2586, 2671, 2852, 2919, 2979, 3054, 3115, 3197, 3244, 3291, 3345, 3399, 3624, 3648, 4083, 4101, 4139, 4191, 4241, 4294, 4813, 4861, 4913, 4973, 5029, 5092, 5150, 5207, 5258, 5316, 5380, 5440, 5490, 5542, 5624, 5698, 5761, 5876, 5955, 6016, 6077, 6222, 6327, 6387, 6441, 6582, 6610, 6660, 6706, 6779, 6845, 6912, 6980, 7039, 7112, 7173, 7222, 7282, 7326, 7374, 7427, 7540, 7611, 7669, 7751, 7812, 7871, 7922, 7996, 8050, 8100, 8164, 8226, 8288, 8361, 8412, 8470, 8529, 8861, 8900, 8956, 9081, 9127, 9178, 9331, 9378, 10586, 10600, 10630, 10660, 10695, 10740, 10780, 10817, 10854, 10895, 10949, 11008, 11068, 11142, 11201, 11243, 11286, 11372, 11433, 11496, 9976, 10046, 10108, 10167, 10216, 10321, 10456]","[[31.278, 74.15542], [81.325, 87.25677], [96.25903, 188.76355], [199.25903, 231.09237]]","[[1564, 3708], [4066, 4363], [4813, 9438], [9963, 11555]]",12,01,01,"[42.87742000000001, 5.93177, 92.50452000000001, 31.833339999999993]",173.14705,0.67
12_01_02,68.82,50,[],[],[],[],12,01,02,[],0.0,0.0
12_01_03,56.18,50,"[31.581, 32.587, 33.712, 30.505, 29.433, 35.106, 36.355, 37.922, 38.963]","[1579, 1629, 1686, 1525, 1472, 1755, 1818, 1896, 1948]","[[29.39809, 40.02309]]","[[1470, 2001]]",12,01,03,[10.625000000000004],10.625000000000004,0.19
12_01_04,57.68,50,[],[],[],[],12,01,04,[],0.0,0.0
12_01_05,52.18,50,[],[],[],[],12,01,05,[],0.0,0.0
13_01_01,106.82,50,"[21.857, 22.164, 22.883, 24.116, 25.826, 28.898, 33.888, 34.673, 35.769, 51.06, 51.947, 53.403, 54.779, 55.909, 57.467, 58.651, 59.729, 61.176, 62.489, 65.203, 66.226, 67.283, 84.835, 87.227, 87.808, 89.007, 90.21, 95.012, 95.696, 97.747, 100.871, 102.344]","[1093, 1108, 1144, 1206, 1291, 1445, 1694, 1734, 1788, 2553, 2597, 2670, 2739, 2795, 2873, 2933, 2986, 3059, 3124, 3260, 3311, 3364, 4242, 4361, 4390, 4450, 4510, 4751, 4785, 4887, 5044, 5117]","[[21.337, 36.77771], [50.936, 68.30271], [84.21, 103.37952]]","[[1067, 1839], [2547, 3415], [4210, 5169]]",13,01,01,"[15.44071, 17.366710000000005, 19.169520000000006]",51.97694000000001,0.49
