video_name,duration,fps,keyframes,keyframes(frames),struggle,struggle(frames),participantID,subactivityID,attemptID,struggle_durations,total_struggle_duration,struggle_proportions
03_05_01,92.82,50,"[8.08, 8.726, 9.982, 11.304, 12.433, 13.597, 14.877, 16.017, 16.918, 17.998, 18.942, 20.254, 21.422, 22.494, 23.51, 28.647, 29.109, 29.894, 31.03, 31.913, 32.964, 36.688, 37.79, 38.806, 39.786, 40.662, 41.463, 42.687, 44.075, 45.67, 46.929, 48.281, 52.639, 53.438, 54.318, 55.296, 62.208, 62.624, 63.626, 64.881, 68.686, 69.3, 70.142, 71.15, 72.374, 73.674, 74.91, 75.864, 77.056, 78.342, 79.382, 80.414, 81.343, 82.575, 83.616, 84.654, 86.698, 87.722, 88.981, 90.345, 91.737]","[404, 436, 499, 565, 622, 680, 744, 801, 846, 900, 947, 1013, 1071, 1125, 1176, 1432, 1455, 1495, 1552, 1596, 1648, 1834, 1890, 1940, 1989, 2033, 2073, 2134, 2204, 2284, 2346, 2414, 2632, 2672, 2716, 2765, 3110, 3131, 3181, 3244, 3434, 3465, 3507, 3558, 3619, 3684, 3746, 3793, 3853, 3917, 3969, 4021, 4067, 4129, 4181, 4233, 4335, 4386, 4449, 4517, 4587]","[[8.02309, 24.52309], [28.52309, 34.08559], [36.64809, 49.27309], [52.34337, 56.38883], [61.16155, 65.8661], [68.334, 92.75387]]","[[401, 1226], [1426, 1704], [1832, 2464], [2617, 2819], [3058, 3293], [3417, 4638]]",03,05,01,"[16.5, 5.5625000000000036, 12.625, 4.0454599999999985, 4.704550000000005, 24.419870000000003]",67.85738,0.73
03_05_02,90.9,50,"[37.78, 38.898, 39.715, 40.45, 41.361, 42.793, 43.937]","[1889, 1945, 1986, 2023, 2068, 2140, 2197]","[[37.788, 44.87726]]","[[1889, 2244]]",03,05,02,[7.089260000000003],7.089260000000003,0.08
03_05_03,88.94,50,"[7.253, 8.225, 5.609, 6.521, 11.107, 9.383, 10.47, 28.583, 29.383, 30.476, 31.695, 27.861, 70.648, 69.068, 71.781, 73.204]","[363, 411, 280, 326, 555, 469, 524, 1429, 1469, 1524, 1585, 1393, 3532, 3453, 3589, 3660]","[[5.62839, 12.09714], [27.747, 32.72214], [68.976, 74.19089]]","[[281, 605], [1387, 1636], [3449, 3710]]",03,05,03,"[6.46875, 4.975140000000003, 5.214889999999997]",16.65878,0.19
03_05_04,93.14,50,"[37.743, 35.949, 36.838, 35.17, 59.686, 60.711, 61.813, 62.73, 63.798, 64.848, 65.989, 78.849, 79.939, 80.761, 82.001, 83.281, 84.72, 85.858, 87.014, 88.024, 88.952, 78.336]","[1887, 1797, 1842, 1758, 2984, 3036, 3091, 3136, 3190, 3242, 3299, 3942, 3997, 4038, 4100, 4164, 4236, 4293, 4351, 4401, 4448, 3917]","[[35.11412, 38.75301], [59.6419, 67.00301], [78.28079, 90.00301]]","[[1756, 1938], [2982, 3350], [3914, 4500]]",03,05,04,"[3.6388900000000035, 7.361110000000004, 11.722220000000007]",22.722220000000014,0.24
03_05_05,99.68,50,"[21.189, 21.836, 22.647, 23.249, 23.929, 24.497, 52.533, 53.295, 54.101, 54.695, 65.07, 66.022, 67.014, 82.089, 82.914, 83.616, 84.362, 85.362, 86.414, 87.436, 88.255, 89.714, 90.247, 91.279, 92.498, 93.295, 94.064, 94.892, 95.85]","[1059, 1092, 1132, 1162, 1196, 1225, 2627, 2665, 2705, 2735, 3253, 3301, 3351, 4104, 4146, 4181, 4218, 4268, 4321, 4372, 4413, 4486, 4512, 4564, 4625, 4665, 4703, 4745, 4792]","[[21.13883, 25.50246], [52.47974, 55.66155], [65.003, 68.02519], [82.014, 96.8661]]","[[1057, 1275], [2624, 2783], [3250, 3401], [4101, 4843]]",03,05,05,"[4.363630000000001, 3.1818099999999987, 3.022189999999995, 14.852100000000007]",25.41973,0.26
04_05_01,131.54,50,"[3.52, 4.19, 4.708, 5.798, 6.911, 17.076, 17.327, 17.572, 18.604, 19.105, 19.893, 20.508, 21.454, 22.685, 26.82, 28.528, 25.766, 38.344, 38.814, 39.503, 40.136, 40.967, 41.719, 43.134, 44.534, 46.119, 46.977, 48.808, 49.926, 52.977, 53.454, 55.063, 56.529, 57.886, 59.002, 60.703, 61.391, 61.816, 62.462, 63.023, 63.894, 65.168, 67.04, 69.486, 70.399, 71.735, 72.854, 73.99, 75.102, 75.974, 77.726, 90.72, 91.236, 91.895, 92.892, 94.955, 111.703, 112.258, 110.788, 113.509, 114.826, 115.785, 116.473, 117.163, 117.877, 123.17, 124.297, 124.937, 125.763, 126.451, 127.232, 128.041, 129.098]","[176, 210, 235, 290, 346, 854, 866, 879, 930, 955, 995, 1025, 1073, 1134, 1341, 1426, 1288, 1917, 1941, 1975, 2007, 2048, 2086, 2157, 2227, 2306, 2349, 2440, 2496, 2649, 2673, 2753, 2826, 2894, 2950, 3035, 3070, 3091, 3123, 3151, 3195, 3258, 3352, 3474, 3520, 3587, 3643, 3699, 3755, 3799, 3886, 4536, 4562, 4595, 4645, 4748, 5585, 5613, 5539, 5675, 5741, 5789, 5824, 5858, 5894, 6158, 6215, 6247, 6288, 6323, 6362, 6402, 6455]","[[3.085, 7.91892], [16.89809, 29.56476], [37.958, 78.70542], [89.805, 95.87952], [110.265, 118.92118], [122.878, 130.21285]]","[[154, 396], [845, 1478], [1898, 3935], [4490, 4794], [5513, 5946], [6144, 6511]]",04,05,01,"[4.83392, 12.66667, 40.747420000000005, 6.074519999999993, 8.656180000000006, 7.334850000000003]",80.31356000000001,0.61
04_05_02,120.84,50,"[7.882, 8.904, 9.92, 10.96, 12.002, 13.22, 14.221, 15.128, 16.09, 17.107, 18.509, 19.664, 20.461, 21.296, 22.329, 23.487, 32.673, 33.608, 34.799, 35.928, 37.68, 38.72, 39.823, 40.931, 42.132, 43.25, 44.119, 45.296, 63.002, 63.904, 64.856, 65.624, 66.306, 67.431, 68.231, 69.128, 70.092, 71.079, 72.087, 73.212, 74.2, 75.131, 76.2, 77.16, 78.451, 79.391, 94.272, 94.991, 96.023, 97.136, 98.223, 99.418, 100.375, 101.287, 102.481, 103.473, 104.416, 105.28, 106.079, 107.137, 108.319, 109.48, 110.439, 111.735, 113.065, 114.167, 115.071, 116.239, 117.695]","[394, 445, 496, 548, 600, 661, 711, 756, 804, 855, 925, 983, 1023, 1065, 1116, 1174, 1634, 1680, 1740, 1796, 1884, 1936, 1991, 2047, 2107, 2162, 2206, 2265, 3150, 3195, 3243, 3281, 3315, 3372, 3412, 3456, 3505, 3554, 3604, 3661, 3710, 3757, 3810, 3858, 3923, 3970, 4714, 4750, 4801, 4857, 4911, 4971, 5019, 5064, 5124, 5174, 5221, 5264, 5304, 5357, 5416, 5474, 5522, 5587, 5653, 5708, 5754, 5812, 5885]","[[7.85642, 24.46059], [32.67771, 46.33785], [62.95, 80.40542], [94.128, 118.70542]]","[[393, 1223], [1634, 2317], [3148, 4020], [4706, 5935]]",04,05,02,"[16.60417, 13.660140000000006, 17.455420000000004, 24.577420000000004]",72.29715000000002,0.6
04_05_03,112.98,50,"[22.29, 20.667, 23.612, 24.796, 25.697, 26.765, 27.924, 28.832, 30.076, 31.028, 31.919, 32.87, 49.108, 50.044, 51.124, 52.124, 53.196, 54.161, 54.942, 55.668, 56.613, 57.684, 58.604, 59.646, 65.486, 66.34, 67.46, 68.556, 69.374, 70.076, 70.892, 72.18, 73.196, 74.144, 75.068, 76.052, 77.284, 78.132, 79.049, 101.753, 103.065, 104.169, 105.321, 106.953, 108.073, 109.393]","[1114, 1033, 1181, 1240, 1285, 1338, 1396, 1442, 1504, 1551, 1596, 1643, 2455, 2502, 2556, 2606, 2660, 2708, 2747, 2783, 2831, 2884, 2930, 2982, 3274, 3317, 3373, 3428, 3469, 3504, 3545, 3609, 3660, 3707, 3753, 3803, 3864, 3907, 3952, 5088, 5153, 5208, 5266, 5348, 5404, 5470]","[[20.64809, 33.89809], [49.109, 60.66892], [65.489, 80.06589], [101.75339, 110.34714]]","[[1032, 1695], [2455, 3033], [3274, 4003], [5088, 5517]]",04,05,03,"[13.250000000000004, 11.559919999999998, 14.576889999999992, 8.59375]",47.98056,0.42
04_05_04,92.0,50,"[17.436, 18.316, 19.315, 20.379, 21.842, 22.979, 24.146, 25.035, 25.914, 26.912, 27.987, 28.971, 29.883, 30.802, 33.018, 34.322, 35.804, 37.282, 56.507, 57.659, 58.759, 55.479, 59.759, 60.841, 61.759, 62.994, 64.011, 65.095, 66.151, 67.071, 67.881, 68.767, 69.801, 70.885, 72.034, 73.232, 74.271, 75.306, 76.416, 77.511, 78.359, 79.367, 80.777, 82.383, 83.315, 84.148, 85.083, 85.899]","[872, 916, 966, 1019, 1092, 1149, 1207, 1252, 1296, 1346, 1399, 1449, 1494, 1540, 1651, 1716, 1790, 1864, 2825, 2883, 2938, 2774, 2988, 3042, 3088, 3150, 3201, 3255, 3308, 3354, 3394, 3438, 3490, 3544, 3602, 3662, 3714, 3765, 3821, 3876, 3918, 3968, 4039, 4119, 4166, 4207, 4254, 4295]","[[17.436, 38.30857], [55.44746, 86.91968]]","[[872, 1915], [2772, 4346]]",04,05,04,"[20.872570000000003, 31.47222]",52.34479,0.57
04_05_05,132.3,50,"[13.039, 13.806, 14.523, 15.238, 15.931, 16.598, 17.509, 18.355, 19.029, 19.731, 20.57, 21.748, 22.664, 23.899, 48.164, 48.778, 49.573, 50.298, 51.311, 52.164, 52.821, 53.459, 54.267, 55.102, 56.181, 56.803, 57.779, 58.522, 59.709, 60.539, 61.475, 62.212, 62.885, 75.351, 75.92, 76.709, 77.754, 78.856, 79.847, 80.913, 95.485, 96.107, 96.79, 97.582, 98.333, 99.271, 100.013, 101.135, 107.372, 107.844, 108.669, 109.573, 106.547, 105.988]","[652, 690, 726, 762, 797, 830, 875, 918, 951, 987, 1028, 1087, 1133, 1195, 2408, 2439, 2479, 2515, 2566, 2608, 2641, 2673, 2713, 2755, 2809, 2840, 2889, 2926, 2985, 3027, 3074, 3111, 3144, 3768, 3796, 3835, 3888, 3943, 3992, 4046, 4774, 4805, 4840, 4879, 4917, 4964, 5001, 5057, 5369, 5392, 5433, 5479, 5327, 5299]","[[13.019, 24.96059], [48.10642, 63.89809], [75.31476, 81.96059], [95.43976, 102.14809], [105.8919, 110.6419]]","[[651, 1248], [2405, 3195], [3766, 4098], [4772, 5107], [5295, 5532]]",04,05,05,"[11.94159, 15.791670000000003, 6.6458299999999895, 6.7083299999999895, 4.75]",45.83741999999998,0.35
05_05_01,100.9,50,"[14.22, 15.018, 15.893, 16.402, 17.035, 17.51, 18.917, 19.956, 21.092, 22.156, 23.028, 23.98, 25.14, 26.19, 41.524, 42.19, 42.884, 43.524, 44.212, 45.212, 45.974, 47.027, 48.029, 58.361, 59.332, 60.1, 62.293, 62.852, 63.862, 64.556, 65.511, 66.948, 73.392, 74.333, 76.006, 77.268, 78.764, 79.517, 80.7, 92.334, 93.207, 94.637, 95.947, 97.112]","[711, 751, 795, 820, 852, 876, 946, 998, 1055, 1108, 1151, 1199, 1257, 1310, 2076, 2110, 2144, 2176, 2211, 2261, 2299, 2351, 2401, 2918, 2967, 3005, 3115, 3143, 3193, 3228, 3276, 3347, 3670, 3717, 3800, 3863, 3938, 3976, 4035, 4617, 4660, 4732, 4797, 4856]","[[14.071, 27.27309], [41.203, 49.03959], [58.10542, 68.00542], [72.985, 81.85542], [92.00677, 98.25677]]","[[704, 1364], [2060, 2452], [2905, 3400], [3649, 4093], [4600, 4913]]",05,05,01,"[13.20209, 7.836589999999994, 9.899999999999999, 8.870419999999996, 6.25]",46.05909999999999,0.46
05_05_02,104.7,50,"[6.288, 7.438, 8.364, 9.358, 10.7, 20.972, 21.996, 22.988, 23.996, 25.023, 26.18, 36.572, 37.46, 38.396, 39.524, 40.854, 42.148, 43.028, 44.052, 51.604, 52.828, 54.156, 55.092, 58.644, 59.612, 60.623, 61.348, 62.143, 63.412, 75.595, 76.725, 77.868, 78.851, 79.795, 80.695, 82.156, 95.219, 95.926, 97.111, 98.083, 98.947, 99.819, 100.94]","[314, 372, 418, 468, 535, 1049, 1100, 1149, 1200, 1251, 1309, 1829, 1873, 1920, 1976, 2043, 2107, 2151, 2203, 2580, 2641, 2708, 2755, 2932, 2981, 3031, 3067, 3107, 3171, 3780, 3836, 3893, 3943, 3990, 4035, 4108, 4761, 4796, 4856, 4904, 4947, 4991, 5047]","[[6.273, 11.68976], [20.968, 27.18976], [36.56476, 45.04392], [51.54392, 56.10642], [58.602, 64.39809], [75.619, 83.16892], [95.252, 101.96059]]","[[314, 584], [1048, 1359], [1828, 2252], [2577, 2805], [2930, 3220], [3781, 4158], [4763, 5098]]",05,05,02,"[5.41676, 6.22176, 8.47916, 4.5625, 5.7960899999999995, 7.54992, 6.708590000000001]",44.73478,0.43
05_05_03,112.62,50,"[11.908, 13.084, 13.91, 14.748, 15.776, 16.588, 17.315, 18.316, 19.278, 20.387, 36.798, 37.91, 38.878, 39.842, 40.861, 41.83, 43.129, 44.39, 45.55, 46.71, 48.438, 70.594, 71.63, 72.713, 73.985, 75.334, 88.039, 86.432, 87.422, 89.27, 101.895, 103.134, 104.591, 105.982, 107.07, 108.303, 109.679]","[595, 654, 696, 737, 789, 829, 866, 916, 964, 1019, 1840, 1895, 1944, 1992, 2043, 2092, 2156, 2220, 2278, 2336, 2422, 3530, 3582, 3636, 3699, 3767, 4402, 4322, 4371, 4464, 5095, 5157, 5230, 5299, 5354, 5415, 5484]","[[11.85642, 21.37726], [36.71059, 49.43976], [70.55271, 76.35271], [86.426, 90.25271], [101.873, 110.75271]]","[[593, 1069], [1836, 2472], [3528, 3818], [4321, 4513], [5094, 5538]]",05,05,03,"[9.52084, 12.729169999999996, 5.799999999999997, 3.8267099999999914, 8.879709999999989]",40.75642999999997,0.36
